P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,260,5220,80,35,260,5220,80,70,207.0,1690.0,11.593,48.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,230.0,1880.0,12.163,30.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,211.0,1730.0,10.457,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,233.0,1910.0,8.661,30.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,202.0,1660.0,10.063,37.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,187.0,1530.0,6.626,45.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,235.0,1930.0,6.241,29.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,227.0,1860.0,4.543,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,231.0,1890.0,5.083,30.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,207.0,1690.0,5.519,38.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,237.0,1940.0,3.779,28.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,172.0,1410.0,16.438,38.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,154.0,1260.0,13.873,46.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,230.0,1880.0,3.359,47.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,237.0,1940.0,3.384,27.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,179.0,1470.0,16.584,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,178.0,1460.0,7.421,55.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,211.0,1730.0,3.799,37.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,228.0,1870.0,3.592,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,220.0,1800.0,10.231,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,225.0,1850.0,13.055,30.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,224.0,1830.0,9.951,34.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,116.0,953.0,23.25,28.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,268.0,2200.0,11.732,46.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,217.0,1780.0,9.41,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,185.0,1520.0,10.046,34.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,175.0,1430.0,15.424,41.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,169.0,1390.0,18.584,39.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,125.0,1020.0,18.186,54.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,244.0,2000.0,8.713,54.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,169.0,1390.0,3.968,38.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,238.0,1950.0,8.991,40.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,228.0,1870.0,8.261,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,118.0,964.0,8.191,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,8.191,100.0
