P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.196,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,1.554,33.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.377,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.067,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.789,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.713,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.597,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.616,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.999,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.761,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.262,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.168,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.321,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.386,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.176,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.313,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.293,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,1.324,25.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,7.18,58.8,1.137,44.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,7.18,58.8,1.131,38.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.714,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.729,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.375,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.305,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.099,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.104,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.816,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.401,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.253,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.902,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.804,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,2.001,25.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.156,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.964,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.023,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.565,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.684,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.731,0.0
